accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source,image_count
4687935,Lepidoptera,Erebidae,Mocis,Mocis trifasciata,Mocis trifasciata,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1791114,Lepidoptera,Erebidae,Orodesma,Orodesma apicina,Orodesma apicina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
11136655,Lepidoptera,Noctuidae,Perigea,Perigea capensis,Perigea capensis,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
9579730,Lepidoptera,Erebidae,Hypena,Plathypena scabra,Hypena scabra,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
9327042,Lepidoptera,Erebidae,Drasteria,Synedoida grandirena,Drasteria grandirena,99,SYNONYM,EXACT,SPECIES,london31May2023,0.0
1790692,Lepidoptera,Erebidae,Tyta,Tyta luctuosa,Tyta luctuosa,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1822346,Lepidoptera,Notodontidae,Peridea,Peridea anceps,Peridea anceps,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5119245,Lepidoptera,Notodontidae,Phalera,Phalera bucephala,Phalera bucephala,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825971,Lepidoptera,Notodontidae,Pheosia,Pheosia gnoma,Pheosia gnoma,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825983,Lepidoptera,Notodontidae,Pheosia,Pheosia tremula,Pheosia tremula,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1825064,Lepidoptera,Notodontidae,Pterostoma,Pterostoma palpina,Pterostoma palpina,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1828162,Lepidoptera,Notodontidae,Ptilodon,Ptilodon capucina,Ptilodon capucina,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
4534872,Lepidoptera,Notodontidae,Ptilodon,Ptilodon cucullina,Ptilodon cucullina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5119143,Lepidoptera,Notodontidae,Ptilophora,Ptilophora plumigera,Ptilophora plumigera,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5118996,Lepidoptera,Notodontidae,Stauropus,Stauropus fagi,Stauropus fagi,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1824131,Lepidoptera,Notodontidae,Thaumetopoea,Thaumetopoea pityocampa,Thaumetopoea pityocampa,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1824113,Lepidoptera,Notodontidae,Thaumetopoea,Thaumetopoea processionea,Thaumetopoea processionea,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1823493,Lepidoptera,Notodontidae,Trichiocercus,Trichiocercus sparshalli,Trichiocercus sparshalli,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1862686,Lepidoptera,Sphingidae,Hyles,Hyles nicaea,Hyles nicaea,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124007,Lepidoptera,Sphingidae,Laothoe,Laothoe populi,Laothoe populi,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864652,Lepidoptera,Sphingidae,Macroglossum,Macroglossum stellatarum,Macroglossum stellatarum,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864008,Lepidoptera,Sphingidae,Manduca,Manduca quinquemaculatus,Manduca quinquemaculatus,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864021,Lepidoptera,Sphingidae,Manduca,Manduca rustica,Manduca rustica,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1863978,Lepidoptera,Sphingidae,Manduca,Manduca sexta,Manduca sexta,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5123922,Lepidoptera,Sphingidae,Mimas,Mimas tiliae,Mimas tiliae,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124071,Lepidoptera,Sphingidae,Nephele,Nephele accentifera,Nephele accentifera,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1864161,Lepidoptera,Sphingidae,Proserpinus,Proserpinus proserpina,Proserpinus proserpina,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
1862580,Lepidoptera,Sphingidae,Smerinthus,Smerinthus ocellata,Smerinthus ocellata,98,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124208,Lepidoptera,Sphingidae,Sphinx,Sphinx drupiferarum,Sphinx drupiferarum,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124143,Lepidoptera,Sphingidae,Sphinx,Sphinx ligustri,Sphinx ligustri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
5124233,Lepidoptera,Sphingidae,Sphinx,Sphinx pinastri,Sphinx pinastri,99,ACCEPTED,EXACT,SPECIES,london31May2023,0.0
